id,timestamp,source_ip,destination_ip,protocol,threat_level
1442,2024-01-01 07:21:00,193.14.202.175,78.43.233.6,HTTP,high
1443,2024-01-01 07:22:00,113.210.42.52,66.9.20.163,UDP,medium
1444,2024-01-01 07:23:00,218.47.105.25,120.132.1.114,TCP,critical
1445,2024-01-01 07:24:00,30.67.241.95,135.122.150.81,HTTPS,high
1446,2024-01-01 07:25:00,36.90.10.17,12.95.5.194,HTTP,medium
1447,2024-01-01 07:26:00,92.197.20.201,15.127.192.56,ICMP,low
1448,2024-01-01 07:27:00,26.16.35.46,189.85.240.69,ICMP,critical
1449,2024-01-01 07:28:00,26.16.35.46,107.124.247.217,TCP,medium
1450,2024-01-01 07:29:00,190.214.213.165,140.116.41.74,ICMP,critical
1451,2024-01-01 07:30:00,194.2.107.123,2.219.125.29,HTTPS,high
1452,2024-01-01 07:31:00,113.210.42.52,189.85.240.69,HTTP,high
1453,2024-01-01 07:32:00,89.145.16.105,47.110.238.251,TCP,low
1454,2024-01-01 07:33:00,34.121.96.160,126.250.170.201,UDP,low
1455,2024-01-01 07:34:00,30.247.177.81,57.93.71.169,UDP,low
1456,2024-01-01 07:35:00,89.145.16.105,17.10.90.55,ICMP,critical
1457,2024-01-01 07:36:00,65.171.28.84,15.127.192.56,HTTPS,medium
1458,2024-01-01 07:37:00,36.90.10.17,130.70.67.99,UDP,low
1459,2024-01-01 07:38:00,6.175.127.153,57.87.56.196,HTTP,high
1460,2024-01-01 07:39:00,218.47.105.25,208.117.243.215,UDP,medium
1461,2024-01-01 07:40:00,223.50.223.149,12.95.5.194,HTTP,critical
1462,2024-01-01 07:41:00,30.67.241.95,93.117.76.140,UDP,low
1463,2024-01-01 07:42:00,119.141.75.236,128.20.170.177,TCP,high
1464,2024-01-01 07:43:00,89.145.16.105,140.116.41.74,TCP,high
1465,2024-01-01 07:44:00,91.102.243.5,164.79.84.146,HTTP,medium
1466,2024-01-01 07:45:00,190.100.209.121,189.85.240.69,TCP,critical
1467,2024-01-01 07:46:00,193.14.202.175,87.174.22.224,TCP,high
1468,2024-01-01 07:47:00,42.122.236.15,184.20.148.158,TCP,low
1469,2024-01-01 07:48:00,142.108.31.200,68.90.155.223,HTTPS,low
1470,2024-01-01 07:49:00,124.163.215.74,153.227.5.209,HTTPS,high
1471,2024-01-01 07:50:00,88.156.169.214,100.161.236.0,HTTPS,critical
1472,2024-01-01 07:51:00,25.222.169.44,184.20.148.158,UDP,high
1473,2024-01-01 07:52:00,50.69.215.217,57.87.56.196,ICMP,critical
1474,2024-01-01 07:53:00,65.171.28.84,209.224.225.98,HTTP,low
1475,2024-01-01 07:54:00,34.121.96.160,17.56.206.79,ICMP,high
1476,2024-01-01 07:55:00,156.8.62.24,87.174.22.224,ICMP,critical
1477,2024-01-01 07:56:00,153.236.40.118,57.93.71.169,HTTP,low
1478,2024-01-01 07:57:00,65.171.28.84,100.161.236.0,UDP,critical
1479,2024-01-01 07:58:00,25.222.169.44,66.9.20.163,ICMP,medium
1480,2024-01-01 07:59:00,112.122.189.210,107.124.247.217,UDP,critical
1481,2024-01-01 08:00:00,34.121.96.160,17.10.90.55,ICMP,high
1482,2024-01-01 08:01:00,30.247.177.81,17.10.90.55,HTTP,low
1483,2024-01-01 08:02:00,218.47.105.25,190.159.92.143,ICMP,critical
1484,2024-01-01 08:03:00,184.104.146.176,126.33.146.99,HTTPS,low
1485,2024-01-01 08:04:00,194.2.107.123,15.127.192.56,ICMP,low
1486,2024-01-01 08:05:00,142.108.31.200,54.175.112.120,ICMP,low
1487,2024-01-01 08:06:00,63.255.84.119,17.56.206.79,ICMP,critical
1488,2024-01-01 08:07:00,30.247.177.81,193.129.199.168,HTTP,medium
1489,2024-01-01 08:08:00,9.94.130.159,135.122.150.81,HTTP,medium
1490,2024-01-01 08:09:00,7.102.13.41,68.90.155.223,UDP,high
1491,2024-01-01 08:10:00,25.222.169.44,126.33.146.99,HTTP,low
1492,2024-01-01 08:11:00,34.121.96.160,130.70.67.99,UDP,medium
1493,2024-01-01 08:12:00,27.216.250.149,120.132.1.114,ICMP,medium
1494,2024-01-01 08:13:00,156.74.141.162,128.20.170.177,UDP,high
1495,2024-01-01 08:14:00,42.122.236.15,15.127.192.56,ICMP,low
1496,2024-01-01 08:15:00,119.141.75.236,40.113.18.153,HTTPS,low
1497,2024-01-01 08:16:00,97.76.191.181,52.145.112.142,TCP,high
1498,2024-01-01 08:17:00,9.94.130.159,117.117.16.171,TCP,critical
1499,2024-01-01 08:18:00,142.108.31.200,167.7.157.210,HTTPS,high
1500,2024-01-01 08:19:00,26.16.35.46,184.20.148.158,HTTPS,low
1501,2024-01-01 00:00:00,142.108.31.200,164.79.84.146,HTTP,high
1502,2024-01-01 00:01:00,88.156.169.214,40.113.18.153,HTTPS,medium
1503,2024-01-01 00:02:00,219.89.255.254,190.159.92.143,HTTPS,critical
1504,2024-01-01 00:03:00,113.210.42.52,189.85.240.69,HTTPS,low
1505,2024-01-01 00:04:00,124.163.215.74,220.5.46.128,HTTP,critical
1506,2024-01-01 00:05:00,43.206.132.118,179.121.34.7,HTTPS,critical
1507,2024-01-01 00:06:00,142.108.31.200,40.170.156.238,HTTPS,critical
1508,2024-01-01 00:07:00,156.74.141.162,130.70.67.99,HTTPS,medium
1509,2024-01-01 00:08:00,9.94.130.159,15.127.192.56,HTTPS,high
1510,2024-01-01 00:09:00,156.8.62.24,128.20.170.177,HTTP,low
1511,2024-01-01 00:10:00,65.171.28.84,40.113.18.153,HTTP,medium
1512,2024-01-01 00:11:00,153.165.130.71,117.117.16.171,TCP,low
1513,2024-01-01 00:12:00,113.210.42.52,52.145.112.142,HTTP,critical
1514,2024-01-01 00:13:00,30.67.241.95,140.116.41.74,HTTPS,low
1515,2024-01-01 00:14:00,150.83.8.126,1.161.160.16,TCP,critical
1516,2024-01-01 00:15:00,97.76.191.181,117.117.16.171,UDP,critical
1517,2024-01-01 00:16:00,65.171.28.84,179.121.34.7,HTTP,low
1518,2024-01-01 00:17:00,43.206.132.118,220.5.46.128,UDP,high
1519,2024-01-01 00:18:00,88.156.169.214,79.195.95.193,TCP,medium
1520,2024-01-01 00:19:00,43.206.132.118,57.87.56.196,TCP,medium
1521,2024-01-01 00:20:00,219.89.255.254,115.122.161.93,HTTPS,critical
1522,2024-01-01 00:21:00,219.89.255.254,140.116.41.74,HTTPS,high
1523,2024-01-01 00:22:00,100.144.34.3,54.175.112.120,ICMP,high
1524,2024-01-01 00:23:00,184.104.146.176,93.117.76.140,TCP,medium
1525,2024-01-01 00:24:00,30.67.241.95,79.195.95.193,ICMP,critical
1526,2024-01-01 00:25:00,36.90.10.17,73.172.92.79,HTTP,low
1527,2024-01-01 00:26:00,153.165.130.71,40.113.18.153,ICMP,high
1528,2024-01-01 00:27:00,6.175.127.153,52.145.112.142,HTTPS,medium
1529,2024-01-01 00:28:00,7.102.13.41,126.33.146.99,TCP,high
1530,2024-01-01 00:29:00,26.16.35.46,47.110.238.251,HTTPS,critical
1531,2024-01-01 00:30:00,88.156.169.214,57.93.71.169,HTTPS,high
1532,2024-01-01 00:31:00,153.165.130.71,79.195.95.193,HTTP,medium
1533,2024-01-01 00:32:00,187.140.90.252,220.5.46.128,HTTP,medium
1534,2024-01-01 00:33:00,219.89.255.254,12.95.5.194,TCP,high
1535,2024-01-01 00:34:00,92.197.20.201,78.43.233.6,ICMP,critical
1536,2024-01-01 00:35:00,65.150.84.5,15.127.192.56,HTTP,critical
1537,2024-01-01 00:36:00,156.8.62.24,120.132.1.114,TCP,high
1538,2024-01-01 00:37:00,153.236.40.118,209.224.225.98,UDP,low
1539,2024-01-01 00:38:00,219.89.255.254,100.161.236.0,ICMP,low
1540,2024-01-01 00:39:00,153.236.40.118,57.93.71.169,UDP,medium
1541,2024-01-01 00:40:00,6.175.127.153,57.87.56.196,HTTPS,low
1542,2024-01-01 00:41:00,100.144.34.3,54.175.112.120,HTTPS,critical
1543,2024-01-01 00:42:00,113.210.42.52,52.145.112.142,UDP,medium
1544,2024-01-01 00:43:00,63.255.84.119,220.5.46.128,ICMP,high
1545,2024-01-01 00:44:00,89.145.16.105,135.122.150.81,HTTP,high
1546,2024-01-01 00:45:00,163.56.130.96,126.250.170.201,TCP,high
1547,2024-01-01 00:46:00,27.216.250.149,6.34.147.167,TCP,critical
1548,2024-01-01 00:47:00,223.50.223.149,54.175.112.120,HTTPS,low
1549,2024-01-01 00:48:00,43.206.132.118,53.152.123.44,TCP,low
1550,2024-01-01 00:49:00,89.145.16.105,6.34.147.167,TCP,low
1551,2024-01-01 00:50:00,27.216.250.149,15.127.192.56,UDP,critical
1552,2024-01-01 00:51:00,97.76.191.181,190.159.92.143,HTTP,low
1553,2024-01-01 00:52:00,180.113.122.44,79.195.95.193,UDP,medium
1554,2024-01-01 00:53:00,65.131.39.100,40.113.18.153,HTTP,high
1555,2024-01-01 00:54:00,119.141.75.236,188.136.246.170,UDP,high
1556,2024-01-01 00:55:00,62.230.139.54,15.127.192.56,TCP,medium
1557,2024-01-01 00:56:00,26.16.35.46,140.116.41.74,HTTPS,critical
1558,2024-01-01 00:57:00,91.102.243.5,6.34.147.167,ICMP,high
1559,2024-01-01 00:58:00,218.47.105.25,57.93.71.169,UDP,high
1560,2024-01-01 00:59:00,34.121.96.160,68.90.155.223,HTTPS,high
1561,2024-01-01 01:00:00,153.236.40.118,6.34.147.167,HTTPS,low
1562,2024-01-01 01:01:00,92.197.20.201,6.34.147.167,HTTP,high
1563,2024-01-01 01:02:00,193.210.100.45,47.110.238.251,HTTP,high
1564,2024-01-01 01:03:00,62.230.139.54,128.20.170.177,HTTP,critical
1565,2024-01-01 01:04:00,187.140.90.252,211.221.16.39,ICMP,low
1566,2024-01-01 01:05:00,65.131.39.100,164.79.84.146,HTTPS,medium
1567,2024-01-01 01:06:00,27.216.250.149,47.110.238.251,UDP,critical
1568,2024-01-01 01:07:00,112.122.189.210,79.195.95.193,TCP,critical
1569,2024-01-01 01:08:00,63.255.84.119,130.70.67.99,ICMP,medium
1570,2024-01-01 01:09:00,63.255.84.119,57.87.56.196,ICMP,low
1571,2024-01-01 01:10:00,156.74.141.162,12.95.5.194,ICMP,high
1572,2024-01-01 01:11:00,194.2.107.123,40.113.18.153,HTTPS,high
1573,2024-01-01 01:12:00,92.197.20.201,52.145.112.142,HTTP,medium
1574,2024-01-01 01:13:00,42.122.236.15,164.79.84.146,TCP,high
1575,2024-01-01 01:14:00,100.144.34.3,115.122.161.93,UDP,critical
1576,2024-01-01 01:15:00,153.165.130.71,135.122.150.81,HTTP,critical
1577,2024-01-01 01:16:00,153.236.40.118,53.152.123.44,HTTPS,medium
1578,2024-01-01 01:17:00,124.163.215.74,220.5.46.128,ICMP,high
1579,2024-01-01 01:18:00,88.156.169.214,135.122.150.81,ICMP,critical
1580,2024-01-01 01:19:00,89.145.16.105,66.9.20.163,HTTPS,medium
1581,2024-01-01 01:20:00,112.122.189.210,208.117.243.215,UDP,critical
1582,2024-01-01 01:21:00,223.50.223.149,93.117.76.140,ICMP,low
1583,2024-01-01 01:22:00,112.122.189.210,190.159.92.143,HTTP,medium
1584,2024-01-01 01:23:00,190.100.209.121,179.121.34.7,HTTP,low
1585,2024-01-01 01:24:00,43.206.132.118,188.136.246.170,HTTPS,low
1586,2024-01-01 01:25:00,43.206.132.118,100.161.236.0,TCP,critical
1587,2024-01-01 01:26:00,91.102.243.5,73.172.92.79,HTTP,high
1588,2024-01-01 01:27:00,26.16.35.46,135.122.150.81,HTTPS,high
1589,2024-01-01 01:28:00,9.94.130.159,130.70.67.99,ICMP,high
1590,2024-01-01 01:29:00,62.230.139.54,107.124.247.217,TCP,high
1591,2024-01-01 01:30:00,110.0.41.158,54.175.112.120,ICMP,low
1592,2024-01-01 01:31:00,190.100.209.121,17.10.90.55,TCP,low
1593,2024-01-01 01:32:00,65.131.39.100,117.117.16.171,UDP,high
1594,2024-01-01 01:33:00,100.144.34.3,135.122.150.81,ICMP,high
1595,2024-01-01 01:34:00,223.50.223.149,209.224.225.98,TCP,high
1596,2024-01-01 01:35:00,156.8.62.24,198.112.42.77,ICMP,critical
1597,2024-01-01 01:36:00,62.230.139.54,135.122.150.81,HTTP,low
1598,2024-01-01 01:37:00,110.0.41.158,40.113.18.153,HTTPS,medium
1599,2024-01-01 01:38:00,97.76.191.181,93.117.76.140,UDP,critical
1600,2024-01-01 01:39:00,100.144.34.3,52.145.112.142,HTTP,low
1601,2024-01-01 01:40:00,180.113.122.44,12.95.5.194,TCP,critical
1602,2024-01-01 01:41:00,142.108.31.200,17.10.90.55,HTTP,high
1603,2024-01-01 01:42:00,30.247.177.81,120.132.1.114,UDP,critical
1604,2024-01-01 01:43:00,223.50.223.149,42.26.147.8,HTTP,critical
1605,2024-01-01 01:44:00,89.145.16.105,2.219.125.29,UDP,critical
1606,2024-01-01 01:45:00,124.163.215.74,140.116.41.74,TCP,medium
1607,2024-01-01 01:46:00,43.206.132.118,42.26.147.8,ICMP,high
1608,2024-01-01 01:47:00,218.47.105.25,164.79.84.146,HTTP,low
1609,2024-01-01 01:48:00,50.69.215.217,211.221.16.39,HTTPS,critical
1610,2024-01-01 01:49:00,218.47.105.25,53.152.123.44,HTTPS,low
1611,2024-01-01 01:50:00,30.247.177.81,79.195.95.193,TCP,medium
1612,2024-01-01 01:51:00,110.0.41.158,68.90.155.223,ICMP,low
1613,2024-01-01 01:52:00,112.122.189.210,54.175.112.120,ICMP,medium
1614,2024-01-01 01:53:00,65.171.28.84,6.34.147.167,HTTP,critical
1615,2024-01-01 01:54:00,156.198.126.96,164.79.84.146,ICMP,high
1616,2024-01-01 01:55:00,100.144.34.3,126.33.146.99,ICMP,critical
1617,2024-01-01 01:56:00,50.69.215.217,117.117.16.171,ICMP,medium
1618,2024-01-01 01:57:00,194.2.107.123,17.56.206.79,ICMP,low
1619,2024-01-01 01:58:00,113.210.42.52,15.127.192.56,UDP,high
1620,2024-01-01 01:59:00,30.247.177.81,198.112.42.77,ICMP,critical
1621,2024-01-01 02:00:00,218.47.105.25,211.221.16.39,HTTPS,high
1622,2024-01-01 02:01:00,89.145.16.105,179.121.34.7,ICMP,high
1623,2024-01-01 02:02:00,180.113.122.44,189.85.240.69,UDP,low
1624,2024-01-01 02:03:00,193.14.202.175,188.136.246.170,HTTP,medium
1625,2024-01-01 02:04:00,193.14.202.175,167.7.157.210,HTTPS,medium
1626,2024-01-01 02:05:00,42.122.236.15,117.117.16.171,ICMP,high
1627,2024-01-01 02:06:00,142.108.31.200,6.93.2.197,UDP,high
1628,2024-01-01 02:07:00,42.122.236.15,52.145.112.142,UDP,low
1629,2024-01-01 02:08:00,150.83.8.126,66.9.20.163,HTTP,low
1630,2024-01-01 02:09:00,112.122.189.210,79.195.95.193,UDP,low
1631,2024-01-01 02:10:00,184.104.146.176,73.172.92.79,HTTP,critical
1632,2024-01-01 02:11:00,218.47.105.25,78.43.233.6,UDP,critical
1633,2024-01-01 02:12:00,110.0.41.158,189.85.240.69,ICMP,critical
1634,2024-01-01 02:13:00,26.16.35.46,6.93.2.197,TCP,medium
1635,2024-01-01 02:14:00,65.171.28.84,17.56.206.79,HTTPS,medium
1636,2024-01-01 02:15:00,42.122.236.15,128.20.170.177,ICMP,high
1637,2024-01-01 02:16:00,150.83.8.126,164.79.84.146,HTTP,low
1638,2024-01-01 02:17:00,113.210.42.52,107.124.247.217,ICMP,critical
1639,2024-01-01 02:18:00,63.255.84.119,54.175.112.120,HTTP,low
1640,2024-01-01 02:19:00,218.47.105.25,57.93.71.169,HTTPS,critical
1641,2024-01-01 02:20:00,62.230.139.54,15.127.192.56,ICMP,critical
1642,2024-01-01 02:21:00,110.0.41.158,184.20.148.158,HTTP,critical
1643,2024-01-01 02:22:00,163.56.130.96,68.90.155.223,TCP,critical
1644,2024-01-01 02:23:00,17.153.33.115,193.129.199.168,TCP,critical
1645,2024-01-01 02:24:00,88.156.169.214,184.20.148.158,TCP,high
1646,2024-01-01 02:25:00,42.122.236.15,126.33.146.99,TCP,low
1647,2024-01-01 02:26:00,194.2.107.123,120.132.1.114,ICMP,medium
1648,2024-01-01 02:27:00,190.100.209.121,1.161.160.16,TCP,high
1649,2024-01-01 02:28:00,193.30.8.5,57.93.71.169,HTTPS,medium
1650,2024-01-01 02:29:00,163.56.130.96,1.161.160.16,ICMP,low
1651,2024-01-01 02:30:00,43.206.132.118,189.85.240.69,HTTP,medium
1652,2024-01-01 02:31:00,17.153.33.115,107.124.247.217,ICMP,critical
1653,2024-01-01 02:32:00,187.140.90.252,47.110.238.251,UDP,medium
1654,2024-01-01 02:33:00,184.104.146.176,135.122.150.81,UDP,medium
1655,2024-01-01 02:34:00,30.67.241.95,47.110.238.251,ICMP,medium
1656,2024-01-01 02:35:00,190.214.213.165,78.43.233.6,HTTP,critical
1657,2024-01-01 02:36:00,6.175.127.153,40.113.18.153,HTTPS,high
1658,2024-01-01 02:37:00,110.0.41.158,198.112.42.77,HTTP,critical
1659,2024-01-01 02:38:00,156.74.141.162,66.9.20.163,HTTP,low
1660,2024-01-01 02:39:00,112.122.189.210,53.152.123.44,UDP,critical
1661,2024-01-01 02:40:00,97.76.191.181,184.20.148.158,ICMP,critical
1662,2024-01-01 02:41:00,100.144.34.3,190.159.92.143,ICMP,low
1663,2024-01-01 02:42:00,190.100.209.121,190.159.92.143,HTTP,critical
1664,2024-01-01 02:43:00,112.122.189.210,1.161.160.16,HTTPS,low
1665,2024-01-01 02:44:00,6.175.127.153,128.20.170.177,ICMP,medium
1666,2024-01-01 02:45:00,219.89.255.254,117.117.16.171,UDP,medium
1667,2024-01-01 02:46:00,193.30.8.5,153.227.5.209,TCP,critical
1668,2024-01-01 02:47:00,119.141.75.236,211.221.16.39,UDP,low
1669,2024-01-01 02:48:00,119.141.75.236,153.227.5.209,ICMP,medium
1670,2024-01-01 02:49:00,190.214.213.165,93.117.76.140,UDP,high
1671,2024-01-01 02:50:00,6.175.127.153,2.219.125.29,UDP,medium
1672,2024-01-01 02:51:00,193.210.100.45,40.170.156.238,TCP,critical
1673,2024-01-01 02:52:00,36.90.10.17,6.93.2.197,HTTPS,low
1674,2024-01-01 02:53:00,142.108.31.200,17.56.206.79,HTTP,medium
1675,2024-01-01 02:54:00,65.171.28.84,208.117.243.215,HTTPS,medium
1676,2024-01-01 02:55:00,194.2.107.123,52.145.112.142,HTTPS,low
1677,2024-01-01 02:56:00,27.216.250.149,57.93.71.169,HTTPS,low
1678,2024-01-01 02:57:00,17.153.33.115,126.250.170.201,ICMP,low
1679,2024-01-01 02:58:00,9.94.130.159,140.116.41.74,UDP,critical
1680,2024-01-01 02:59:00,63.255.84.119,190.159.92.143,HTTP,critical
1681,2024-01-01 03:00:00,218.47.105.25,54.175.112.120,HTTPS,critical
1682,2024-01-01 03:01:00,193.30.8.5,128.20.170.177,HTTPS,critical
1683,2024-01-01 03:02:00,156.74.141.162,87.174.22.224,UDP,low
1684,2024-01-01 03:03:00,27.216.250.149,208.117.243.215,HTTPS,medium
1685,2024-01-01 03:04:00,156.74.141.162,66.9.20.163,TCP,critical
1686,2024-01-01 03:05:00,193.30.8.5,2.219.125.29,HTTP,high
1687,2024-01-01 03:06:00,17.153.33.115,120.132.1.114,HTTPS,critical
1688,2024-01-01 03:07:00,9.94.130.159,107.124.247.217,HTTPS,critical
1689,2024-01-01 03:08:00,112.122.189.210,79.195.95.193,UDP,high
1690,2024-01-01 03:09:00,27.216.250.149,126.250.170.201,UDP,critical
1691,2024-01-01 03:10:00,97.76.191.181,79.195.95.193,HTTP,medium
1692,2024-01-01 03:11:00,91.102.243.5,42.26.147.8,UDP,high
1693,2024-01-01 03:12:00,156.198.126.96,179.121.34.7,UDP,high
1694,2024-01-01 03:13:00,223.50.223.149,57.87.56.196,HTTPS,critical
1695,2024-01-01 03:14:00,223.50.223.149,53.152.123.44,UDP,high
1696,2024-01-01 03:15:00,9.94.130.159,79.195.95.193,UDP,critical
1697,2024-01-01 03:16:00,26.16.35.46,211.221.16.39,ICMP,low
1698,2024-01-01 03:17:00,193.210.100.45,190.159.92.143,UDP,low
1699,2024-01-01 03:18:00,25.222.169.44,184.20.148.158,ICMP,critical
1700,2024-01-01 03:19:00,190.214.213.165,115.122.161.93,UDP,high
1701,2024-01-01 03:20:00,110.0.41.158,15.127.192.56,HTTP,critical
1702,2024-01-01 03:21:00,7.102.13.41,167.7.157.210,TCP,low
1703,2024-01-01 03:22:00,180.113.122.44,126.33.146.99,ICMP,high
1704,2024-01-01 03:23:00,62.230.139.54,135.122.150.81,ICMP,medium
1705,2024-01-01 03:24:00,36.90.10.17,6.93.2.197,HTTP,medium
1706,2024-01-01 03:25:00,43.206.132.118,211.221.16.39,ICMP,medium
1707,2024-01-01 03:26:00,218.47.105.25,135.122.150.81,HTTP,critical
1708,2024-01-01 03:27:00,30.247.177.81,12.95.5.194,ICMP,low
1709,2024-01-01 03:28:00,27.216.250.149,154.41.192.199,HTTPS,high
1710,2024-01-01 03:29:00,150.83.8.126,179.121.34.7,HTTPS,low
1711,2024-01-01 03:30:00,153.236.40.118,154.41.192.199,HTTPS,medium
1712,2024-01-01 03:31:00,223.50.223.149,209.224.225.98,TCP,medium
1713,2024-01-01 03:32:00,27.216.250.149,2.219.125.29,TCP,medium
1714,2024-01-01 03:33:00,62.230.139.54,6.93.2.197,TCP,medium
1715,2024-01-01 03:34:00,6.175.127.153,190.159.92.143,UDP,critical
1716,2024-01-01 03:35:00,6.175.127.153,40.113.18.153,ICMP,low
1717,2024-01-01 03:36:00,65.171.28.84,153.227.5.209,UDP,medium
1718,2024-01-01 03:37:00,187.140.90.252,93.117.76.140,ICMP,critical
1719,2024-01-01 03:38:00,30.67.241.95,117.117.16.171,HTTP,high
1720,2024-01-01 03:39:00,25.222.169.44,140.116.41.74,HTTPS,medium
1721,2024-01-01 03:40:00,223.50.223.149,193.129.199.168,UDP,medium
1722,2024-01-01 03:41:00,26.16.35.46,6.93.2.197,ICMP,low
1723,2024-01-01 03:42:00,97.76.191.181,190.159.92.143,ICMP,medium
1724,2024-01-01 03:43:00,193.14.202.175,193.129.199.168,ICMP,critical
1725,2024-01-01 03:44:00,25.222.169.44,57.93.71.169,HTTPS,low
1726,2024-01-01 03:45:00,34.121.96.160,6.34.147.167,ICMP,low
1727,2024-01-01 03:46:00,92.197.20.201,53.152.123.44,ICMP,low
1728,2024-01-01 03:47:00,124.163.215.74,220.5.46.128,TCP,critical
1729,2024-01-01 03:48:00,223.50.223.149,179.121.34.7,UDP,low
1730,2024-01-01 03:49:00,97.76.191.181,47.110.238.251,HTTP,high
1731,2024-01-01 03:50:00,180.113.122.44,153.227.5.209,ICMP,high
1732,2024-01-01 03:51:00,43.206.132.118,107.124.247.217,UDP,low
1733,2024-01-01 03:52:00,26.16.35.46,120.132.1.114,HTTP,high
1734,2024-01-01 03:53:00,27.216.250.149,12.95.5.194,TCP,medium
1735,2024-01-01 03:54:00,50.69.215.217,167.7.157.210,ICMP,medium
1736,2024-01-01 03:55:00,156.8.62.24,128.20.170.177,UDP,high
1737,2024-01-01 03:56:00,219.89.255.254,140.116.41.74,UDP,critical
1738,2024-01-01 03:57:00,30.67.241.95,2.219.125.29,HTTP,high
1739,2024-01-01 03:58:00,50.69.215.217,179.121.34.7,HTTP,low
1740,2024-01-01 03:59:00,25.222.169.44,190.159.92.143,HTTP,medium
1741,2024-01-01 04:00:00,34.121.96.160,135.122.150.81,UDP,critical
1742,2024-01-01 04:01:00,153.165.130.71,140.116.41.74,TCP,medium
1743,2024-01-01 04:02:00,194.2.107.123,66.9.20.163,TCP,medium
1744,2024-01-01 04:03:00,194.2.107.123,209.224.225.98,HTTP,medium
1745,2024-01-01 04:04:00,30.67.241.95,189.85.240.69,UDP,medium
1746,2024-01-01 04:05:00,27.216.250.149,188.136.246.170,TCP,critical
1747,2024-01-01 04:06:00,150.83.8.126,52.145.112.142,HTTP,high
1748,2024-01-01 04:07:00,193.30.8.5,73.172.92.79,UDP,critical
1749,2024-01-01 04:08:00,156.8.62.24,208.117.243.215,UDP,critical
1750,2024-01-01 04:09:00,65.131.39.100,53.152.123.44,UDP,medium
1751,2024-01-01 04:10:00,100.144.34.3,198.112.42.77,HTTP,low
1752,2024-01-01 04:11:00,180.113.122.44,66.9.20.163,HTTP,medium
1753,2024-01-01 04:12:00,142.108.31.200,78.43.233.6,HTTP,low
1754,2024-01-01 04:13:00,153.236.40.118,115.122.161.93,TCP,medium
1755,2024-01-01 04:14:00,219.89.255.254,126.33.146.99,ICMP,medium
1756,2024-01-01 04:15:00,6.175.127.153,198.112.42.77,TCP,low
1757,2024-01-01 04:16:00,112.122.189.210,115.122.161.93,UDP,critical
1758,2024-01-01 04:17:00,43.206.132.118,140.116.41.74,UDP,high
1759,2024-01-01 04:18:00,17.153.33.115,209.224.225.98,ICMP,medium
1760,2024-01-01 04:19:00,113.210.42.52,140.116.41.74,TCP,medium
1761,2024-01-01 04:20:00,7.102.13.41,93.117.76.140,TCP,high
1762,2024-01-01 04:21:00,190.100.209.121,115.122.161.93,HTTPS,critical
1763,2024-01-01 04:22:00,42.122.236.15,120.132.1.114,UDP,high
1764,2024-01-01 04:23:00,65.131.39.100,198.112.42.77,HTTPS,medium
1765,2024-01-01 04:24:00,91.102.243.5,68.90.155.223,ICMP,medium
1766,2024-01-01 04:25:00,187.140.90.252,130.70.67.99,UDP,low
1767,2024-01-01 04:26:00,89.145.16.105,6.93.2.197,TCP,low
1768,2024-01-01 04:27:00,30.67.241.95,40.113.18.153,HTTP,low
1769,2024-01-01 04:28:00,193.30.8.5,6.34.147.167,ICMP,critical
1770,2024-01-01 04:29:00,7.102.13.41,6.93.2.197,UDP,medium
1771,2024-01-01 04:30:00,163.56.130.96,57.93.71.169,HTTP,low
1772,2024-01-01 04:31:00,30.67.241.95,17.56.206.79,UDP,low
1773,2024-01-01 04:32:00,153.165.130.71,100.161.236.0,HTTPS,medium
1774,2024-01-01 04:33:00,190.100.209.121,117.117.16.171,HTTP,low
1775,2024-01-01 04:34:00,62.230.139.54,6.34.147.167,ICMP,medium
1776,2024-01-01 04:35:00,65.171.28.84,153.227.5.209,UDP,medium
1777,2024-01-01 04:36:00,30.67.241.95,128.20.170.177,TCP,critical
1778,2024-01-01 04:37:00,194.2.107.123,117.117.16.171,HTTP,high
1779,2024-01-01 04:38:00,7.102.13.41,73.172.92.79,HTTP,critical
1780,2024-01-01 04:39:00,156.8.62.24,193.129.199.168,ICMP,critical
1781,2024-01-01 04:40:00,184.104.146.176,128.20.170.177,UDP,critical
1782,2024-01-01 04:41:00,113.210.42.52,57.87.56.196,UDP,medium
1783,2024-01-01 04:42:00,100.144.34.3,100.161.236.0,TCP,low
1784,2024-01-01 04:43:00,25.222.169.44,47.110.238.251,HTTPS,medium
1785,2024-01-01 04:44:00,9.94.130.159,1.161.160.16,ICMP,high
1786,2024-01-01 04:45:00,26.16.35.46,167.7.157.210,TCP,critical
1787,2024-01-01 04:46:00,184.104.146.176,12.95.5.194,HTTPS,medium
1788,2024-01-01 04:47:00,63.255.84.119,54.175.112.120,ICMP,high
1789,2024-01-01 04:48:00,113.210.42.52,193.129.199.168,TCP,low
1790,2024-01-01 04:49:00,34.121.96.160,153.227.5.209,UDP,high
1791,2024-01-01 04:50:00,193.30.8.5,117.117.16.171,HTTPS,high
1792,2024-01-01 04:51:00,219.89.255.254,107.124.247.217,HTTP,critical
1793,2024-01-01 04:52:00,27.216.250.149,57.87.56.196,HTTP,medium
1794,2024-01-01 04:53:00,150.83.8.126,57.87.56.196,ICMP,medium
1795,2024-01-01 04:54:00,113.210.42.52,78.43.233.6,HTTP,low
1796,2024-01-01 04:55:00,65.150.84.5,6.34.147.167,HTTP,low
